"ID","Directory","InstanceType","Flags","PVP","MapName_Lang_enUS","MapName_Lang_enGB","MapName_Lang_koKR","MapName_Lang_frFR","MapName_Lang_deDE","MapName_Lang_enCN","MapName_Lang_zhCN","MapName_Lang_enTW","MapName_Lang_zhTW","MapName_Lang_esES","MapName_Lang_esMX","MapName_Lang_ruRU","MapName_Lang_ptPT","MapName_Lang_ptBR","MapName_Lang_itIT","MapName_Lang_Unk","MapName_Lang_Mask","AreaTableID","MapDescription0_Lang_enUS","MapDescription0_Lang_enGB","MapDescription0_Lang_koKR","MapDescription0_Lang_frFR","MapDescription0_Lang_deDE","MapDescription0_Lang_enCN","MapDescription0_Lang_zhCN","MapDescription0_Lang_enTW","MapDescription0_Lang_zhTW","MapDescription0_Lang_esES","MapDescription0_Lang_esMX","MapDescription0_Lang_ruRU","MapDescription0_Lang_ptPT","MapDescription0_Lang_ptBR","MapDescription0_Lang_itIT","MapDescription0_Lang_Unk","MapDescription0_Lang_Mask","MapDescription1_Lang_enUS","MapDescription1_Lang_enGB","MapDescription1_Lang_koKR","MapDescription1_Lang_frFR","MapDescription1_Lang_deDE","MapDescription1_Lang_enCN","MapDescription1_Lang_zhCN","MapDescription1_Lang_enTW","MapDescription1_Lang_zhTW","MapDescription1_Lang_esES","MapDescription1_Lang_esMX","MapDescription1_Lang_ruRU","MapDescription1_Lang_ptPT","MapDescription1_Lang_ptBR","MapDescription1_Lang_itIT","MapDescription1_Lang_Unk","MapDescription1_Lang_Mask","LoadingScreenID","MinimapIconScale","CorpseMapID","CorpseX","CorpseY","TimeOfDayOverride","ExpansionID","RaidOffset","MaxPlayers"
"606","QA_DVD","0","31","0","QA and DVD","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","21","1","0","0","0","-1","2","0","0"
"607","NorthrendBG","3","29","1","Strand of the Ancients","","","","","","","","","","","","","","","","16712190","0","To the south of Dragonblight lies the resting place of a legendary Titan artifact, known by the Alliance and Horde to possess critical information regarding the Titans and their methods.Prepare yourself for battle, for fate cannot determine success upon this Strand of the Ancients.","","","","","","","","","","","","","","","","16712190","To the south of Dragonblight lies the resting place of a legendary Titan artifact, known by the Alliance and Horde to possess critical information regarding the Titans and their methods.Prepare yourself for battle, for fate cannot determine success upon this Strand of the Ancients.","","","","","","","","","","","","","","","","16712190","238","1","0","0","0","-1","2","0","0"
"608","DalaranPrison","1","29","0","Violet Hold","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","235","1","571","5689.49","498.0469","-1","2","0","5"
"609","DeathKnightStart","0","29","0","Ebon Hold","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","233","1","0","0","0","-1","2","0","0"
"610","Transport_Tirisfal _Vengeance_Landing","0","1","0","Transport: Tirisfal to Vengeance Landing","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","0","0","0","-1","0","0","0"
"612","Transport_Menethil_Valgarde","0","1","0","Transport: Menethil to Valgarde","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","0","0","0","-1","0","0","0"
"613","Transport_Orgrimmar_Warsong_Hold","0","1","0","Transport: Orgrimmar to Warsong Hold","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","0","0","0","-1","0","0","0"
"614","Transport_Stormwind_Valiance_Keep","0","1","0","Transport: Stormwind to Valiance Keep","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","0","0","0","-1","0","0","0"
"615","ChamberOfAspectsBlack","2","29","0","The Obsidian Sanctum","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","239","1","571","3438.153","260.4013","-1","2","0","0"
"616","NexusRaid","2","29","0","The Eye of Eternity","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","236","1","571","3869.981","6984.33","-1","2","0","5"
"617","DalaranArena","4","29","0","Dalaran Sewers","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","242","1","0","0","0","0","0","0","0"
"618","OrgrimmarArena","4","29","0","The Ring of Valor","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","240","1","0","0","0","720","0","0","0"
"619","Azjol_LowerCity","1","29","0","Ahn'kahet: The Old Kingdom","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","234","1","571","3641.458","2032.064","-1","2","0","0"
"620","Transport_Moa'ki_Unu'pe","0","1","0","Transport: Moa'ki to Unu'pe","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","0","0","0","-1","2","0","0"
"621","Transport_Moa'ki_Kamagua","0","1","0","Transport: Moa'ki to Kamagua","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","0","0","0","-1","2","0","0"
"622","Transport192241","0","1","0","Transport: Orgrim's Hammer","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","0","0","0","-1","2","0","0"
"623","Transport192242","0","1","0","Transport: The Skybreaker","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","0","0","0","-1","2","0","0"
"624","WintergraspRaid","2","61","0","Vault of Archavon","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","243","1","571","5488.125","2840.334","-1","2","0","0"
"627","unused","5","29","1","Unused (DELETE ME)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712190","25","1","-1","0","0","-1","6","0","0"
"628","IsleofConquest","3","29","1","Isle of Conquest","","","","","","","","","","","","","","","","16712190","0","The Isle of Conquest is a point of strategic importance for the Alliance and Horde campaigns in Northrend.Serving as an ideal staging ground for operations in Icecrown, each side is determined to secure control of the island.With the 7th Legion and the Kor'kron Guard locked in deadly combat, both factions have issued a call to arms in hopes of tipping the scales in their favor and defeating the opposing general.","","","","","","","","","","","","","","","","16712190","The Isle of Conquest is a point of strategic importance for the Alliance and Horde campaigns in Northrend.Serving as an ideal staging ground for operations in Icecrown, each side is determined to secure control of the island.With the 7th Legion and the Kor'kron Guard locked in deadly combat, both factions have issued a call to arms in hopes of tipping the scales in their favor and defeating the opposing general.","","","","","","","","","","","","","","","","16712190","245","1","0","0","0","-1","2","0","0"
"631","IcecrownCitadel","2","285","0","Icecrown Citadel","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","250","1","571","5776.922","2065.932","-1","2","0","0"
"632","IcecrownCitadel5Man","1","29","0","The Forge of Souls","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","249","1","571","5670.792","2003.629","-1","2","0","0"
"637","AbyssalMaw","1","1","0","Abyssal Maw Exterior","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","23","1","-1","0","0","-1","3","0","0"
"638","Gilneas","0","1","0","Gilneas","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","4","1","-1","0","0","-1","0","0","0"
"641","Transport_AllianceAirshipBG","0","1","0","Transport: Alliance Airship BG","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","0","0","0","-1","2","0","0"
"642","Transport_HordeAirshipBG","0","1","0","Transport: HordeAirshipBG","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","0","0","0","-1","2","0","0"
"643","AbyssalMaw_Interior","1","29","0","Throne of the Tides","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","255","1","0","-5585.872","5401.649","-1","3","0","0"
"644","Uldum","1","29","0","Halls of Origination","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","256","1","1","-10226","-1837.479","1080","3","0","0"
"645","BlackRockSpire_4_0","1","1","0","Blackrock Caverns","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","267","1","0","-7570.245","-1330.684","-1","3","0","0"
"646","Deephome","0","1","0","Deepholm","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","268","1","-1","0","0","-1","3","0","0"
"647","Transport_Orgrimmar_to_Thunderbluff","0","1","0","Transport: Orgrimmar to Thunder Bluff","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","0","0","0","-1","2","0","0"
"648","LostIsles","0","1","0","LostIsles","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","3","1","-1","0","0","-1","0","0","0"
"649","ArgentTournamentRaid","2","29","0","Trial of the Crusader","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","246","1","571","8515.286","736.1371","-1","2","0","0"
"650","ArgentTournamentDungeon","1","29","0","Trial of the Champion","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","247","1","571","8571.435","792.2205","-1","2","0","0"
"651","ElevatorSpawnTest","0","285","0","ElevatorSpawnTest","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","0","0","0"
"654","Gilneas2","0","0","0","Gilneas2","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","4","1","-1","0","0","-1","0","0","0"
"655","GilneasPhase1","0","0","0","GilneasPhase1","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","0","0","0"
"656","GilneasPhase2","0","0","0","GilneasPhase2","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","0","0","0"
"657","SkywallDungeon","1","0","0","The Vortex Pinnacle","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","259","1","1","-11522.49","-2317.934","-1","3","0","0"
"658","QuarryofTears","1","29","0","Pit of Saron","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","252","1","571","5592.057","2010.271","-1","2","0","0"
